created_at,loc,sentiment,subjectivity,text,user_id,verified
2020-07-06 00:00:05+00:00,FL,0.0,0.0,recordbreaking weekend covid cases florida know where tested what symptoms https yvgreg,u2668525,0
2020-07-06 00:00:05+00:00,FL,0.6,0.8,drdavidsamadi told months that hydroxychloroquine effective against covid fauci said that,u3022012,0
2020-07-06 00:00:06+00:00,MO,0.06818181818181818,0.2606060606060606,nicolergalloway last week missouri reported 3000 covid cases highest number hospitalized patients since since,u16596,0
2020-07-06 00:00:06+00:00,PA,0.575,0.7,marcuslemonis campingworld would make retirement dream come true this covid time would great https puhagr,u3118682,0
2020-07-06 00:00:06+00:00,WA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u619242,0
2020-07-06 00:00:06+00:00,CT,0.06818181818181818,0.3,corona takeover starting listen live here https lcahtn,u525694,0
2020-07-06 00:00:06+00:00,CO,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u2925111,0
2020-07-06 00:00:06+00:00,CA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u143039,0
2020-07-06 00:00:06+00:00,VT,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u792637,0
2020-07-06 00:00:06+00:00,GA,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u114234,0
2020-07-06 00:00:07+00:00,NC,-0.5047619047619047,0.7523809523809524,naughty_dog people just disgustingly sick these days covid either just straight disgusting admitting https acymmalrs,u3118683,0
2020-07-06 00:00:07+00:00,CA,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u1280434,0
2020-07-06 00:00:07+00:00,PA,0.0,1.0,casadelangel ga_peach 3102 doingright speakerpelosi democrats push their covid because only thing they have,u38961,0
2020-07-06 00:00:07+00:00,CA,0.5,0.5,patthenespunk just want thoughts covid tell gonna,u1482280,0
2020-07-06 00:00:07+00:00,CO,0.5,0.5,ryanafournier there spike covid cases because increased testing gave more tests there spike,u183490,0
2020-07-06 00:00:07+00:00,OR,0.1,0.05,aslavitt covid update july trump wants americans risk their health back work save economy reelection resp,u44714,0
2020-07-06 00:00:07+00:00,AL,0.2272727272727273,0.5454545454545454,hr_nation update sources tell jockey track employee both tested positive covid lone star which shut,u441537,0
2020-07-06 00:00:08+00:00,OR,0.0,0.0,ajbends losing fight covid everybody jobless president fascist nazis streets police openly,u3083875,0
2020-07-06 00:00:08+00:00,CA,-0.03636363636363636,0.4727272727272727,cwnewser least fire island pines partier covid positive isnt feeling well party goes fireworks,u91857,0
2020-07-06 00:00:08+00:00,FL,0.20681818181818185,0.6821969696969696,drdavidsamadi must clear placing positive covid patients into nursing homes caused incredible amount unnecessary spre,u3032865,0
2020-07-06 00:00:09+00:00,MN,0.0,0.0,susanbhalpern dekedavis jamesgunn neighbor lung surgery after recovering from covid,u1270233,0
2020-07-06 00:00:09+00:00,OH,0.0,0.0,reality covid hoarder,u2524893,0
2020-07-06 00:00:09+00:00,WA,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u883461,0
2020-07-06 00:00:09+00:00,NY,0.1,0.4,covid deaths near 130000 florida texas report record case numbers https nzdcsvknk,u317718,0
2020-07-06 00:00:09+00:00,FL,0.0,0.25,sierra brown like this tweet actually know someone currently covid just tryna something,u584161,0
2020-07-06 00:00:10+00:00,WA,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u116381,0
2020-07-06 00:00:10+00:00,CA,-0.0475,0.435,elonmusk north american supercharger usage precovid high europe about week behind china asiapacific general doing,u3118684,0
2020-07-06 00:00:10+00:00,PA,0.0,0.0,barmore going share something with twitter friends know covid test swabs dipped water came back positi,u88357,0
2020-07-06 00:00:11+00:00,TX,-0.15,0.6,camealashley sorry covid really made judge some friends stay house wear,u2331440,0
2020-07-06 00:00:11+00:00,LA,0.55,0.65,which face masks most effective preventing covid https kihjs,u1103599,0
2020-07-06 00:00:11+00:00,MN,-0.5,1.0,claudialennhoff sorry taken lost mother april covid grie https lp4tl4dd,u3118685,0
2020-07-06 00:00:11+00:00,RI,0.5,0.5,ryanafournier there spike covid cases because increased testing gave more tests there spike,u2079590,0
2020-07-06 00:00:11+00:00,CA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u143481,0
2020-07-06 00:00:12+00:00,NC,0.0,0.55,aslavitt people sharing pictures potential outdoor transmission spots covid there gaps knowledge,u294227,0
2020-07-06 00:00:12+00:00,TX,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u2871643,0
2020-07-06 00:00:12+00:00,WA,0.0,0.0,lorenculp freedom foundation suing governor inslee national director aaron white overreach inflating covid death,u2611248,0
2020-07-06 00:00:12+00:00,CA,0.3636363636363637,0.5227272727272727,news diego county reports more covid cases positive rate since saturday case data https t305vlwi0 http,u44864,0
2020-07-06 00:00:13+00:00,CA,-1.0,1.0,mftnbeats covid nigga looks like discharged after battling tvirus from resident evil https exsmdcsem,u1258016,0
2020-07-06 00:00:14+00:00,NY,0.16,0.5399999999999999,sadgirlsloan dear people anti masks what trying prove tougher than covid didn graduate high school,u1789919,0
2020-07-06 00:00:14+00:00,PA,0.0,0.0,rexchapman diamond lake cass county michigan just covid petri dish https rszyhgtm,u508884,0
2020-07-06 00:00:15+00:00,FL,0.0,0.0,majorpatriot know 125000 thousand have died from covid titanic sunk iceberg planes brought twin tower,u1558078,0
2020-07-06 00:00:15+00:00,OR,-0.5,1.0,mitchellvii sorry democrats impeachment wont beat trump covid wont trump riots wont beat trump biden wont beat trump,u834961,0
2020-07-06 00:00:15+00:00,CA,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u2876920,0
2020-07-06 00:00:16+00:00,IL,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u2974340,0
2020-07-06 00:00:16+00:00,NV,0.0,0.0,pilot_day else thinks covid testing also about collecting,u537185,0
2020-07-06 00:00:16+00:00,PA,0.0,0.0,heytammybruce urgent call nygovcuomo traced thousands covid nursing home deaths answer damn phone,u256619,0
2020-07-06 00:00:17+00:00,MA,0.2272727272727273,0.5454545454545454,withjesus bouncer club just died from covid managers positive still working fellow strippers please,u962612,0
2020-07-06 00:00:17+00:00,GA,0.0,0.0625,logistics sector been impacted covid supply chain digital takes closer look into future https xxaolg,u2697878,0
2020-07-06 00:00:18+00:00,WV,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u1846436,0
2020-07-06 00:00:18+00:00,TX,0.0,0.0,valley people please dont this yall think about your everyone handle having covid,u696934,0
2020-07-06 00:00:19+00:00,FL,0.06666666666666668,0.3333333333333333,ddwiese president spent more time worried about honoring dead confederates than covid senduckworth,u145585,0
2020-07-06 00:00:19+00:00,CA,0.5,0.5,mitchellvii safe that presidents trumps actions have cured covid thankyou president trump saved over mill,u2406668,0
2020-07-06 00:00:19+00:00,MI,-0.45625,0.8,jiminsbih stop calling covid china virus fucking racist pieces shit https tenhvux,u3118676,0
2020-07-06 00:00:19+00:00,WA,-0.06444444444444444,0.16444444444444445,callumjodwyer years caught covid have spent half waking hours lying down last months walk,u1434804,0
2020-07-06 00:00:19+00:00,MI,0.0,0.3333333333333333,davidsirota trump quietly issued directive that could health insurance corporations offload cost covid tests onto workers,u45329,0
2020-07-06 00:00:19+00:00,TX,-0.009821428571428564,0.6830357142857143,iheartmindy mosquitoes love blood type other hand heard that blood types rarely sick from corona virus,u1159238,0
2020-07-06 00:00:20+00:00,KY,0.0,0.0,repthomasmassie people keep forgetting that flatten curve about slowing spread covid stopping,u897727,0
2020-07-06 00:00:20+00:00,NV,0.5,0.5,mitchellvii safe that presidents trumps actions have cured covid thankyou president trump saved over mill,u749491,0
2020-07-06 00:00:20+00:00,TX,-0.5,1.0,mitchellvii sorry democrats impeachment wont beat trump covid wont trump riots wont beat trump biden wont beat trump,u371408,0
2020-07-06 00:00:21+00:00,TX,0.5,0.5,reversequestion theres spike corona cases because theres spike testing gave more tests thered spike,u1090424,0
2020-07-06 00:00:21+00:00,CA,0.35000000000000003,0.4,livepddave covid getting closed,u577542,0
2020-07-06 00:00:21+00:00,NY,0.04999999999999999,0.6499999999999999,alexwolfco love what covid done cloutchasing culture yall crib confused about what since yall,u711644,0
2020-07-06 00:00:21+00:00,NJ,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u249461,0
2020-07-06 00:00:21+00:00,CA,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u7343,0
2020-07-06 00:00:22+00:00,IL,0.06666666666666668,0.3666666666666667,nevadaeljefe cher conspiracy what trump only wants save whites white supremacists from covid what wanted,u87216,0
2020-07-06 00:00:22+00:00,GA,-0.2404761904761905,0.5714285714285715,rbreich death rate from covid navajo nation higher than single state should outraged sufferin,u565843,1
2020-07-06 00:00:22+00:00,MS,0.0909090909090909,0.5530303030303031,msdh today msdh reporting cases covid mississippi with deaths total coronavirus cases since march,u1196351,0
2020-07-06 00:00:22+00:00,NY,0.0,0.0,steverustad americans died ebola when obama president furious 130000 americans have died covid,u39273,0
2020-07-06 00:00:23+00:00,FL,0.2,0.2,danrather think president trump something with this idea limiting covid infections testing much knew,u2742557,0
2020-07-06 00:00:23+00:00,MA,0.0,0.0,heytammybruce urgent call nygovcuomo traced thousands covid nursing home deaths answer damn phone,u50616,0
2020-07-06 00:00:23+00:00,WA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u942044,0
2020-07-06 00:00:23+00:00,OH,0.1,0.475,yrstoday donald trump said covid cases totally harmless they really harmless,u44406,0
2020-07-06 00:00:23+00:00,WA,-0.15,0.4,average bill received covid patients have insurance 20000,u655937,0
2020-07-06 00:00:23+00:00,TX,0.3,0.0,find this book useful wuhan coronavirus survival manual prepare pandemics quarantines https ql0s568ek3,u1334771,0
2020-07-06 00:00:23+00:00,CA,0.0,0.0,internethippo were dealing with pandemics covid population people have never been punched face https,u3118686,0
2020-07-06 00:00:24+00:00,TX,0.13636363636363635,0.4545454545454545,covid cases death reported austintravis county https q6rxps4pfa stay home,u533935,0
2020-07-06 00:00:24+00:00,SC,-0.25,0.65,_therealmayer_ covid real black lives matter trump racist trumps administration racist wearing mask helps votes,u701457,0
2020-07-06 00:00:24+00:00,NJ,0.0,0.0,entrepreneur opportunist covid https caobbti,u3118687,0
2020-07-06 00:00:24+00:00,MA,-0.1,0.6,scotthech alarming these progressive leaders twitter hypocritically tweet earnest covid messages about stay,u924821,1
2020-07-06 00:00:24+00:00,TX,-0.05,0.5,mitchellvii only thing that harder believe than 130000 covid deaths zero deaths since beginning april,u1714547,0
2020-07-06 00:00:24+00:00,NY,0.5,0.5,houston mother beats covid gives birth healthy triplets https nu0gwmqri2 https lq2bvio9m9,u721719,1
2020-07-06 00:00:25+00:00,OR,0.0,0.35,reported cases covid currently somewhat arizona that changing rapidly daytoday https ejwjvakig,u2825415,0
2020-07-06 00:00:25+00:00,NY,0.4,0.35,korndiddy just fact that more americans have died from covid than died revolutionary,u2765850,0
2020-07-06 00:00:25+00:00,TX,0.0,0.0,dburbach team covid,u2653123,0
2020-07-06 00:00:25+00:00,CA,-0.125,0.375,mitchellvii lack deaths covid about lose epidemic status,u232825,0
2020-07-06 00:00:25+00:00,NJ,0.0,0.0,donald trump called corona virus kung lmaooooo,u1535816,0
2020-07-06 00:00:26+00:00,UT,0.15,0.25,ifindkarma covid killed more americans than 25000 benghazi https uiscjg https hylyeyrqk https,u983009,0
2020-07-06 00:00:26+00:00,NV,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u2739409,0
2020-07-06 00:00:26+00:00,TX,0.0,0.0,tomzohar fire island gays facing their covid test results weeks https,u15975,0
2020-07-06 00:00:26+00:00,OR,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u2674949,0
2020-07-06 00:00:26+00:00,MA,0.0,0.5,threewordswork lewis_goodall brexit fractured union tories handling covid pushed fracture open weve,u35712,0
2020-07-06 00:00:26+00:00,AZ,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u585196,0
2020-07-06 00:00:27+00:00,NY,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u1763994,0
2020-07-06 00:00:27+00:00,WA,0.25,0.3125,sarahcolonna shoukd more specific because could look like youre going corona https hs0phjapps,u15659,0
2020-07-06 00:00:28+00:00,FL,0.2272727272727273,0.5454545454545454,big_business miller said that lungs still having issues even though tested positive beat covid march https,u2229749,0
2020-07-06 00:00:28+00:00,AZ,-0.05,0.5,mitchellvii only thing that harder believe than 130000 covid deaths zero deaths since beginning april,u227496,0
2020-07-06 00:00:28+00:00,CA,0.0,0.0,sam_oputa https lo6wxoqkgm endthenightmare cosplay coronavirus epstein examscancelled life fortniteseason covid,u662977,0
2020-07-06 00:00:28+00:00,CA,-0.3,0.4,ziwe know needs hear this test negative covid antibodies still have covid,u248277,0
2020-07-06 00:00:28+00:00,MS,0.0,0.0,wlbt breaking msdh investigating several cases covid coronavirus among lawmakers mississippi legislature https,u1196351,0
2020-07-06 00:00:28+00:00,SC,0.0,0.0,atraviesas alguna dificultad durante contingencia sanitaria coronavirus covid siguiente https crhwt soyx,u1663893,1
2020-07-06 00:00:29+00:00,MI,0.10000000000000002,0.3833333333333333,mitchellvii lets take office pool covid riots clearly wont stop trump economys recovery before election what,u233777,0
2020-07-06 00:00:29+00:00,FL,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u124641,0
2020-07-06 00:00:29+00:00,OR,0.2272727272727273,0.5454545454545454,withjesus bouncer club just died from covid managers positive still working fellow strippers please,u136040,0
2020-07-06 00:00:30+00:00,MI,0.09090909090909093,0.3939393939393939,news update first time since march state michigan reporting coronavirus deaths https yjnc,u2596501,0
2020-07-06 00:00:30+00:00,MI,0.5,1.0,zhizhuweb rvat 2020 trump clue disease works thinks covers eyes stops testing then covid magically,u78232,0
2020-07-06 00:00:31+00:00,AK,0.0,0.0,hiphopnhorror dear republicans have footage crenshaw desantis louie gohmert trump covid mishandling avoiding mask,u56573,0
2020-07-06 00:00:31+00:00,NV,-0.1,0.4,lucylanexo straight covid changing game,u136207,0
2020-07-06 00:00:31+00:00,AZ,-0.3125,0.6875,what diego county being states covid monitoring list could mean restaurants https qvkomo,u1528064,0
2020-07-06 00:00:31+00:00,CA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u190737,0
2020-07-06 00:00:31+00:00,CA,0.3,0.4125,scouting mentors passed away because covid wasnt able interact with tell https n50va,u71693,0
2020-07-06 00:00:31+00:00,WA,-0.125,0.375,friend helped name mystery condition novid maybe covid maybe just some other crappy virus https jwlhdexh,u3128,1
2020-07-06 00:00:31+00:00,MA,0.0,0.0,alexberenson odds that media will report these lowestsincemarch covid death counts slim odds they will suuuuperexcited,u975931,0
2020-07-06 00:00:32+00:00,FL,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u928627,0
2020-07-06 00:00:32+00:00,OH,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u627924,0
2020-07-06 00:00:32+00:00,GA,0.5,0.5,ryanafournier there spike covid cases because increased testing gave more tests there spike,u2328557,0
2020-07-06 00:00:32+00:00,VA,0.1,0.05,aslavitt covid update july trump wants americans risk their health back work save economy reelection resp,u78707,0
2020-07-06 00:00:32+00:00,WA,-0.1555555555555556,0.2888888888888889,joebiden covid surging across nation this president doubling down efforts health insurance protect,u503970,0
2020-07-06 00:00:33+00:00,PA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u98509,0
2020-07-06 00:00:33+00:00,NH,-0.125,0.375,mitchellvii lack deaths covid about lose epidemic status,u221135,0
2020-07-06 00:00:33+00:00,FL,0.0,0.0,quarantining have covid have money,u3118688,0
2020-07-06 00:00:33+00:00,TX,0.0,0.5,that covid dying heat definitely myth,u2647255,0
2020-07-06 00:00:33+00:00,TX,-0.125,0.375,mitchellvii lack deaths covid about lose epidemic status,u1660288,0
2020-07-06 00:00:33+00:00,TX,0.3499999999999999,0.5833333333333334,neanimeguy deojr 1965 ashdmitch tomilahren true official deaths from covid roughly https hiqqc,u1896678,0
2020-07-06 00:00:33+00:00,CA,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u2562738,0
2020-07-06 00:00:33+00:00,NY,0.0,0.0,cr20921779 look that pelosi deleted video strolling china town stating fears corona virus unwarranted while,u2556408,0
2020-07-06 00:00:34+00:00,MD,0.4,0.35,korndiddy just fact that more americans have died from covid than died revolutionary,u3003076,0
2020-07-06 00:00:34+00:00,WA,-0.05,0.2,naomi 2009 thousands indian students expected take places british universities autumn owing covid,u634569,0
2020-07-06 00:00:34+00:00,OH,0.5,0.5,realdonaldtrump christians like embryo death many they also like another covid death well,u3025193,0
2020-07-06 00:00:34+00:00,MO,0.09285714285714283,0.5178571428571428,mitchellvii masks prevent spread covid they empty prisons right before riots when they could have just,u157043,0
2020-07-06 00:00:34+00:00,TX,0.0,0.0,joannafredjones hospitals 50000 covid death take that incentive away then numbers drop think korea,u30438,0
2020-07-06 00:00:34+00:00,WA,0.13333333333333333,0.6,president trump engaging political activity that only disregards efforts others fight covid https zk0cz757nk,u1138392,1
2020-07-06 00:00:35+00:00,LA,0.16666666666666669,0.5277777777777778,hometown sure trippin about corona half town meth,u468248,0
2020-07-06 00:00:35+00:00,CA,0.0,0.0,lesleyannbrandt referring covid kung asian virus chinese virus racist period,u3118689,0
2020-07-06 00:00:35+00:00,PA,0.0,0.0,realdonaldtrump called covid should resign,u2839591,0
2020-07-06 00:00:36+00:00,NY,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u689905,0
2020-07-06 00:00:36+00:00,NC,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u274048,0
2020-07-06 00:00:36+00:00,AL,0.0,0.0,elijahschaffer over million people participated protests they didn contribute spike covid cases,u1212268,0
2020-07-06 00:00:36+00:00,KY,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u2906359,0
2020-07-06 00:00:36+00:00,IL,0.13636363636363635,0.4545454545454545,realdonaldtrump covid cases donnie polls dropping golf balls shriveled size https i9zxyvswqb,u2709377,0
2020-07-06 00:00:36+00:00,TX,0.5,0.5,wdunlap drdavidsamadi wrendykulick hydroxychloroquine helps coronavirus patients survive better truth known along,u292100,0
2020-07-06 00:00:37+00:00,CT,0.4,0.9,burgwx nosmhnmh show relevant metric which would entering hospital because covid,u1530015,0
2020-07-06 00:00:37+00:00,CA,-0.25,1.0,jali_cat unbelievable brainwashed people regarding mask covid cannot spread again,u626427,0
2020-07-06 00:00:37+00:00,TX,0.5,0.5,drdeplorable some languages better transmitting covid based exhaust required annunciation retweet this tweet,u837596,0
2020-07-06 00:00:37+00:00,WA,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u136805,0
2020-07-06 00:00:37+00:00,MA,0.0,0.0,dwuhlfelderlaw 2020 sean hannity said desantis deserved apology criticism covid management today florida,u1344262,0
2020-07-06 00:00:38+00:00,TN,-0.0625,0.6875,johnniejae covid health issues shop only source income need sell shirts every month make,u974002,0
2020-07-06 00:00:38+00:00,TX,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u100843,0
2020-07-06 00:00:38+00:00,WA,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u14506,0
2020-07-06 00:00:38+00:00,NV,0.2,0.2,thelastrefuge sunday talks labor secretary eugene scalia discusses employment economic impacts covid mitigation while reopeni,u25070,0
2020-07-06 00:00:39+00:00,FL,0.0,0.0,carmencallaway ocmodeling covid yeah,u3044941,0
2020-07-06 00:00:39+00:00,CA,0.0,0.0,dejachanels brother just passed away because covid please please please wear your masks,u141272,0
2020-07-06 00:00:40+00:00,IL,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u860160,0
2020-07-06 00:00:40+00:00,NV,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u236934,0
2020-07-06 00:00:40+00:00,CA,0.0,0.06666666666666668,public defenders office file immediate release quentin covid cases increase https djxfry,u1390940,0
2020-07-06 00:00:41+00:00,VA,0.0,0.0,ajbends losing fight covid everybody jobless president fascist nazis streets police openly,u757286,0
2020-07-06 00:00:41+00:00,TN,0.5,0.5,lucybaileyuk people still aren recovered from covid after month still unwell after weeks healthy underl,u1626548,0
2020-07-06 00:00:41+00:00,TX,0.0,0.0,texansgalnessa what mainstream media will never report truth about rapid surge covid cases america youtub,u104624,0
2020-07-06 00:00:42+00:00,OH,0.0,0.55,aslavitt people sharing pictures potential outdoor transmission spots covid there gaps knowledge,u24651,0
2020-07-06 00:00:42+00:00,VT,0.0,0.0,majorpatriot know 125000 thousand have died from covid titanic sunk iceberg planes brought twin tower,u2340042,0
2020-07-06 00:00:43+00:00,TX,0.1,0.05,aslavitt covid update july trump wants americans risk their health back work save economy reelection resp,u1668802,0
2020-07-06 00:00:43+00:00,OH,0.1,0.4,aginnt coronavirus deaths country have nearly reached level where virus will cease qualify epidemic under,u1868908,0
2020-07-06 00:00:43+00:00,CA,0.0,0.0,slaviclady explaining this covid aborted lives 132000 americans,u1406247,0
2020-07-06 00:00:43+00:00,OH,0.2681818181818182,0.7272727272727273,steventdennis texas hits record covid hospitalizations 8181 confirmed patients hospital beds from yesterday,u35073,0
2020-07-06 00:00:43+00:00,CA,-0.2404761904761905,0.5714285714285715,rbreich death rate from covid navajo nation higher than single state should outraged sufferin,u1862501,0
2020-07-06 00:00:44+00:00,NC,0.0,0.35714285714285715,mbeckett trillion dollar question covid cases increasing while deaths decreasing answer simple its called,u3118690,0
2020-07-06 00:00:44+00:00,NH,0.0,0.25,sierra brown like this tweet actually know someone currently covid just tryna something,u952964,0
2020-07-06 00:00:44+00:00,FL,0.0,0.06666666666666668,senschumer what senate republicans blocked last week rental assistance food assistance funding covid testing tracing protec,u1654546,0
2020-07-06 00:00:44+00:00,UT,0.0,0.0,before dismiss deaths seniors covid remember that living world that they created https gf48wm66b3,u1196065,0
2020-07-06 00:00:44+00:00,WA,-0.16666666666666666,0.06666666666666668,dwuhlfelderlaw took months florida reach 100000 covid cases took less than weeks from 100000 200000,u581283,0
2020-07-06 00:00:44+00:00,WA,0.1,0.3,cities must fight covid three different often overlapping phases emergency phase early recover https igcoxxjyq,u1782405,1
2020-07-06 00:00:45+00:00,NV,0.0,0.0,steverustad americans died ebola when obama president furious 130000 americans have died covid,u2103,0
2020-07-06 00:00:45+00:00,DE,0.0,0.0,ecommerce times crisis bits need know survive covid reorient your business model https t9gh9ty25b,u1947335,0
2020-07-06 00:00:45+00:00,WA,-0.5,1.0,bill gates pushes fake covid death numbers call mandatory vaccines https s0qp3 bitchute,u1328372,0
2020-07-06 00:00:45+00:00,TX,-0.625,1.0,alejxndrita fucking both parents have covid because cousin lied family take care baby could,u911036,0
2020-07-06 00:00:45+00:00,DE,0.18333333333333326,0.18888888888888888,lndpity this shameless product placement like last comic might find this useful covid elearning heal,u354333,0
2020-07-06 00:00:46+00:00,WA,0.2,0.1,threadreaderapp mia_nj namaste please find unroll here aslavitt covid update july trump wants americans risk their heal,u28542,0
2020-07-06 00:00:46+00:00,IN,0.0,0.0,nydailynews hydroxychloroquine antimalarial medicine once touted trump coronavirus cureall whos list,u1511958,0
2020-07-06 00:00:46+00:00,OH,-0.15,0.4,coachjustice what covid racism have common people dont believe they exists they havent been affected personally,u1043186,0
2020-07-06 00:00:46+00:00,TN,0.0,0.0,shannonnajma this week mgutierrezjr embedded texas hospital grande valley where covid cases have surged,u29260,0
2020-07-06 00:00:47+00:00,CA,0.0,0.0,webcolumbia ocho funcionarios seguridad congreso aislamiento caso positivo covid https vxub k2po https,u1430446,0
2020-07-06 00:00:47+00:00,NY,-0.1555555555555556,0.2888888888888889,joebiden covid surging across nation this president doubling down efforts health insurance protect,u60985,0
2020-07-06 00:00:48+00:00,FL,0.0,0.0,packers holding season amid covid pandemic time longer side https mg9yon76cs sports feedly,u262040,0
2020-07-06 00:00:48+00:00,SC,0.03333333333333333,0.06666666666666668,gisianthony social media liberal nazis have deemed this picture slain officer natalie corona racists have,u3118691,0
