created_at,loc,sentiment,subjectivity,text,user_id,verified
2020-03-05 20:38:19+00:00,TX,0.0,0.0,supertuesdayresults stockmarket chaos coronaviruschallenge coronavirusoutbreak signal that corona https hk91ihirnl,u85,0
2020-03-05 20:38:19+00:00,NY,0.13636363636363635,0.4545454545454545,yvonne tsai when infect state hampshire with corona virus brought your globetrotting https cz48sb4wzn,u86,0
2020-03-05 20:38:20+00:00,MN,0.4,1.0,the_goonhongo employee amazon been confirmed have corona virus that means have sunday order,u87,0
2020-03-05 20:38:20+00:00,CA,-0.2625,0.3875,furosutoo game time delayed corona virus,u88,0
2020-03-05 20:38:20+00:00,CA,0.0,0.0,corona virus like reminder wash hands,u89,0
2020-03-05 20:38:24+00:00,CA,0.06666666666666668,0.13333333333333333,trueanonpod bernie sanders launching coronaridden corpses year girls with year guys with beards small,u90,0
2020-03-05 20:38:24+00:00,NV,0.0,0.0,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u91,0
2020-03-05 20:38:24+00:00,GA,0.0,0.0,damn corona virus spreading through money,u92,0
2020-03-05 20:38:24+00:00,NY,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u93,0
2020-03-05 20:38:25+00:00,IN,0.5,0.55,love unintended outcome corona virus being that employers realize allowing most work force https hjdu czhpd,u94,0
2020-03-05 20:38:25+00:00,MA,0.1954861111111111,0.2972222222222222,johnson wants shut down parliament corona virus great excuse dont dont trust dont https g7ow4luapa,u95,0
2020-03-05 20:38:26+00:00,UT,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u96,0
2020-03-05 20:38:26+00:00,TX,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u97,0
2020-03-05 20:38:27+00:00,MS,-0.2,0.0,well hell corona virusyou killed himss https w7oos3zfb,u98,0
2020-03-05 20:38:28+00:00,WA,0.0,0.0,szafernanda corona virus puede matar mori quitaron julion apple music,u99,0
2020-03-05 20:38:30+00:00,WA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u100,0
2020-03-05 20:38:30+00:00,KS,0.0,0.0,repdonbeyer just held housescience hearing coronavirus with infectious disease experts asked should americans have,u101,0
2020-03-05 20:38:30+00:00,TX,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u102,0
2020-03-05 20:38:32+00:00,FL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u103,0
2020-03-05 20:38:33+00:00,DE,-0.3125,0.2875,theswprincess myth handsanitizer useless against coronavirus fact covid other corona viruses have outer layer which,u104,0
2020-03-05 20:38:33+00:00,IL,0.0,0.0,corona transmitted money,u105,0
2020-03-05 20:38:34+00:00,NY,0.0,0.0,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u106,0
2020-03-05 20:38:35+00:00,VA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u107,0
2020-03-05 20:38:35+00:00,MD,0.0,0.0,everyoungfilmz lady_zamar sjava_atm what this with corona virus,u108,0
2020-03-05 20:38:36+00:00,TX,-0.2,0.6,mischievousliz thank obama year 2016 scientists were close coronavirus vaccine then money dried https,u109,0
2020-03-05 20:38:39+00:00,TX,0.0,0.0,bigshitxtalker nobody corona nothing going stop from eating chinese food,u110,0
2020-03-05 20:38:41+00:00,NJ,-0.3125,0.6875,arielhelwani what chances however unfortunate that going lose tony khabib again corona https pivikat,u111,0
2020-03-05 20:38:41+00:00,CA,-0.4244047619047619,0.6184523809523809,cosmicgriz sick tired everyone panicking over corona virus that serious just about your usual prac,u112,0
2020-03-05 20:38:43+00:00,NY,0.0,0.0,realdonaldtrump ronaldklain doing stupendous battling corona virus that what https ncuhmd,u113,0
2020-03-05 20:38:46+00:00,NY,0.0,0.0,drink purell does make immune corona virus,u114,0
2020-03-05 20:38:47+00:00,VA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u115,0
2020-03-05 20:38:48+00:00,VA,0.6,1.0,frankfigliuzzi said before trump national security threat trump floats coronavirus hunches hannity coro,u116,0
2020-03-05 20:38:50+00:00,IA,0.0,0.0,othatsraspberry said dont they just cure corona virus told reminded this home movies clip https,u117,0
2020-03-05 20:38:53+00:00,PA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u118,0
2020-03-05 20:38:54+00:00,MI,0.0,0.0,_hybreed_ cant believe some tweeps said must photoshop corona virus this country,u119,0
2020-03-05 20:38:54+00:00,TX,0.0,0.0,thankyoujalen corona fort bend charles,u120,0
2020-03-05 20:38:55+00:00,CA,0.0,0.0,someone corona virus chula vista,u121,0
2020-03-05 20:38:56+00:00,AL,0.0,0.8125,mattletiss scare entire population with this corona virus stuff only elderly people with existing conditions,u122,0
2020-03-05 20:38:56+00:00,CA,0.0,0.0,stormisuponus this enemy occupied states like california resorting declaring state emergency over corona viru,u123,0
2020-03-05 20:38:58+00:00,OH,0.0,0.0,danielcornell between people refusing corona beer because coronavrius people trying titos vodka hand sani,u124,0
2020-03-05 20:38:58+00:00,IL,-0.15,0.25,what dont that corona virus group viruses theres multiple strains common colds youve https ikcet fgjt,u125,0
2020-03-05 20:38:58+00:00,TN,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u126,0
2020-03-05 20:39:00+00:00,OH,0.0,0.0,kittypurrzog delta this happened americanair trip cancelled because corona virus they https smlscbwfzs,u127,0
2020-03-05 20:39:00+00:00,FL,-0.125,0.625,tjpetracca yall need chill fuck about corona its just normal sickness even youre gonna drop dead,u128,0
2020-03-05 20:39:02+00:00,TX,0.0,0.0,repdonbeyer just held housescience hearing coronavirus with infectious disease experts asked should americans have,u129,0
2020-03-05 20:39:02+00:00,CA,0.0,0.0,tonyposnanski even there wasn corona virus,u130,0
2020-03-05 20:39:03+00:00,IL,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u131,0
2020-03-05 20:39:03+00:00,NC,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u132,0
2020-03-05 20:39:03+00:00,FL,0.3833333333333333,0.575,this true then miami gonna just fine corona onlyindade,u133,0
2020-03-05 20:39:05+00:00,AZ,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u134,0
2020-03-05 20:39:06+00:00,TX,0.0,0.0,peed sidebar immune corona virus,u135,0
2020-03-05 20:39:08+00:00,NJ,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u136,0
2020-03-05 20:39:09+00:00,AR,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u137,0
2020-03-05 20:39:09+00:00,FL,-0.25,0.7,turtlebreezee holistic ways help prevent cold flus coronas natural hand sanitizer make yourself,u138,0
2020-03-05 20:39:09+00:00,CT,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u139,0
2020-03-05 20:39:11+00:00,IL,-0.125,0.625,tjpetracca yall need chill fuck about corona its just normal sickness even youre gonna drop dead,u140,0
2020-03-05 20:39:13+00:00,IL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u141,0
2020-03-05 20:39:13+00:00,TX,0.0,0.0,where that corona,u142,0
2020-03-05 20:39:14+00:00,TX,0.0,0.0,rocketleague atleast still wheels they will forever called corona wheels,u143,0
2020-03-05 20:39:14+00:00,NC,0.2,0.2,chinohoven giving corona virus much attention just another thing blown media meant distract from,u144,0
2020-03-05 20:39:14+00:00,WA,0.0,0.0,strandjs hello because covid corona wwhackinfest diego will going virtual this year will doing,u145,0
2020-03-05 20:39:16+00:00,NV,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u146,0
2020-03-05 20:39:17+00:00,FL,0.0,0.0,matrodamusic corona virus temporary house music forever,u147,0
2020-03-05 20:39:17+00:00,NV,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u148,0
2020-03-05 20:39:18+00:00,OR,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u149,0
2020-03-05 20:39:18+00:00,IL,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u150,0
2020-03-05 20:39:19+00:00,OH,-0.033333333333333326,0.458974358974359,adazzlinhaze more people from regular fucking every year than number people have died from corona virus,u151,0
2020-03-05 20:39:19+00:00,CA,0.24375,0.69375,notrepublican bnpparibasopen iw_tennisgarden mean corona virus spelling counts just take prec https bofqq fqqc,u152,0
2020-03-05 20:39:19+00:00,MI,0.0,0.0,joshcoop alert corona virus spread through money have money home some gloves,u153,0
2020-03-05 20:39:20+00:00,TX,0.0,0.0,angieaguayo this corona virus needs under control before festival season because bitch plans,u154,0
2020-03-05 20:39:22+00:00,NH,0.0,0.6,sathish_cule ebola once nation merchant corona went proved itself different leagues,u155,0
2020-03-05 20:39:22+00:00,WA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u156,0
2020-03-05 20:39:22+00:00,OH,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u157,0
2020-03-05 20:39:23+00:00,IL,-0.078125,0.4166666666666666,politicalmath first corona beer crash this dumb hell,u158,0
2020-03-05 20:39:24+00:00,CA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u159,0
2020-03-05 20:39:24+00:00,FL,0.0,0.0,holistic tips help avoid corona virus https bgmmpxvvgq https oejjijlwgv,u160,0
2020-03-05 20:39:24+00:00,TN,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u161,0
2020-03-05 20:39:25+00:00,NH,0.0,0.0,hope corona virus does ting there said,u162,0
2020-03-05 20:39:25+00:00,TX,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u163,0
2020-03-05 20:39:25+00:00,KS,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u164,0
2020-03-05 20:39:25+00:00,CA,0.5,0.5,hsftheaven since corona virus appeared many parts world stop thinking about harry might cancel tour because this,u165,0
2020-03-05 20:39:26+00:00,IL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u166,0
2020-03-05 20:39:27+00:00,FL,0.5,0.5,kathmarsh wednesday trump referred corona virus then rambled about people that better just know sittin,u167,0
2020-03-05 20:39:27+00:00,NV,0.25,0.3333333333333333,thecookinmama first case corona virus vegas press conference they said child that goes clar,u168,0
2020-03-05 20:39:28+00:00,OK,0.2,0.4,fleektoria leaves coronaquarentine goes straight densly populated establishments someone paid,u169,0
2020-03-05 20:39:28+00:00,FL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u170,0
2020-03-05 20:39:28+00:00,WA,-0.16666666666666666,0.06666666666666668,less than cases coronavirus media warming missiles silos 18000 4900 https il2x2ooj7q,u171,0
2020-03-05 20:39:32+00:00,NV,0.0,0.0,hiring opportunities pilots airlinejobs corona flightcrew crewlife apply http 54236 https sctozi,u172,0
2020-03-05 20:39:33+00:00,WI,-0.23214285714285715,0.6785714285714286,imjohneli trump will definitely sick from corona virus wouldn want sick that couldn hold more rall,u173,0
2020-03-05 20:39:34+00:00,HI,-0.2,0.8,snoleezey laughing talking shit about people buying supplies hope corona virus they lock,u174,0
2020-03-05 20:39:34+00:00,CA,0.13,0.47,corona virus spread high school acquaintances because wouldnt respond their facebook messages about young living,u175,0
2020-03-05 20:39:37+00:00,MD,0.0,0.0,suprised there cover yourself hand sanitizer like frank reynolds prevent corona virus group,u176,0
2020-03-05 20:39:39+00:00,RI,0.1,0.2,theovon does anyone actually know someone with corona virus like real person animal else,u177,0
2020-03-05 20:39:40+00:00,CA,0.0,0.0,please help through this corona virus,u178,0
2020-03-05 20:39:41+00:00,HI,-0.05,0.15,thomaskaine strange trump republicans response coronavirus makes wonder they want spread throughout,u179,0
2020-03-05 20:39:41+00:00,FL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u180,0
2020-03-05 20:39:42+00:00,IL,0.06666666666666668,0.13333333333333333,trueanonpod bernie sanders launching coronaridden corpses year girls with year guys with beards small,u181,0
2020-03-05 20:39:42+00:00,IN,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u182,0
2020-03-05 20:39:42+00:00,KY,0.0875,0.2875,updates have officially gotten code reservations theyre canceled corona fears,u183,0
2020-03-05 20:39:43+00:00,OH,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u184,0
2020-03-05 20:39:45+00:00,NV,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u185,0
2020-03-05 20:39:47+00:00,TN,0.0,0.0,gonna some that corona virus,u186,0
2020-03-05 20:39:47+00:00,CA,0.0,0.0,ightthenlater have been inside this building probably already have corona virus maybe even tecate virus http,u187,0
2020-03-05 20:39:48+00:00,CA,0.0,0.0,b52malmet corona,u188,0
2020-03-05 20:39:49+00:00,CA,0.0,0.0,aidalaverdadera smettetela lamentarvi restrizioni causa questo corona virus pensate davvero dovr rinunciare,u189,0
2020-03-05 20:39:49+00:00,AZ,0.0,0.0,stormisuponus this enemy occupied states like california resorting declaring state emergency over corona viru,u190,0
2020-03-05 20:39:51+00:00,CA,0.4,1.0,just confirmed corona virus cases city going airport today please pray,u191,0
2020-03-05 20:39:52+00:00,OK,0.0,0.0,lg_melts attention corona virus spread through money have money home some gloves,u192,0
2020-03-05 20:39:52+00:00,AZ,0.0,0.0,alert corona virus spread through signed polaroids have home some gloves https dqiyg si3r,u193,0
2020-03-05 20:39:53+00:00,OR,-0.3125,0.2875,theswprincess myth handsanitizer useless against coronavirus fact covid other corona viruses have outer layer which,u194,0
2020-03-05 20:39:56+00:00,PA,0.0,0.0,ever drank these immune corona virus https m4gurocd9v,u195,0
2020-03-05 20:39:57+00:00,CA,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u196,0
2020-03-05 20:39:59+00:00,OR,0.0,0.0,grooovybee meth mistook molly 2014 corona virus vaccine,u197,0
2020-03-05 20:39:59+00:00,MI,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u198,0
2020-03-05 20:40:00+00:00,FL,-0.4,0.6,aynrandpaulryan meanwhile this fucking asshole helping really coronaflu idiot coronvirus doctorsspeakup,u167,0
2020-03-05 20:40:01+00:00,AR,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u199,0
2020-03-05 20:40:01+00:00,CO,0.0,0.0,tide pods cure corona virus,u200,0
2020-03-05 20:40:03+00:00,KY,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u201,0
2020-03-05 20:40:03+00:00,NJ,0.0,0.0,corona viruses,u202,0
2020-03-05 20:40:04+00:00,MA,-0.16666666666666666,0.06666666666666668,tommelville teenagers whispers into phone less worried about corona than spending weeks with them https,u203,0
2020-03-05 20:40:04+00:00,CT,0.0,0.0,focused corona virus bill passed with randpaul course,u204,0
2020-03-05 20:40:04+00:00,FL,0.0,0.0,atrupar this clip trump denies whos coronavirus death rate based hunch calls coronavirus corona suggests,u167,0
2020-03-05 20:40:04+00:00,MN,-0.033333333333333326,0.458974358974359,adazzlinhaze more people from regular fucking every year than number people have died from corona virus,u205,0
2020-03-05 20:40:05+00:00,TX,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u206,0
2020-03-05 20:40:05+00:00,NJ,-0.075,0.3888888888888889,friends risk corona virus spent last friday night extremely close quarters with https eyppzvmc,u207,0
2020-03-05 20:40:07+00:00,IL,-0.625,1.0,jaboukie corona wouldn that quarantine would give time catch shows stuff read writ,u208,0
2020-03-05 20:40:08+00:00,AL,0.0,0.0,focused corona virus bill passed with randpaul course,u209,0
2020-03-05 20:40:10+00:00,NY,0.0,0.0,seaniecory need some help from bears there send video that corona virus fear meme video clip with,u210,0
2020-03-05 20:40:14+00:00,NJ,0.0,0.0,gama_maverick rest world going deal with corona virus south africans https ovhggntvql,u211,0
2020-03-05 20:40:14+00:00,IL,-0.2,0.4,biden elderly voters will dead from corona november anyway,u212,0
2020-03-05 20:40:15+00:00,IL,0.0,0.0,lxcalbaddie chinese people when africans infected corona virus https z6vxd,u213,0
2020-03-05 20:40:15+00:00,TX,0.25,0.30000000000000004,whalebearman fillial_crypto nope forking corona coin warlock vision ccwv real corona coin,u214,0
2020-03-05 20:40:15+00:00,WA,0.13636363636363635,0.4545454545454545,school scared corona virus this handshake https moenwwuxd,u215,0
2020-03-05 20:40:16+00:00,CA,0.5,0.6,this corona virus talk reminded contagious your love hope well https jz27awrv2,u216,0
2020-03-05 20:40:16+00:00,MD,0.0,0.0,owillis when 13001 person dies from corona what will tweet,u217,0
2020-03-05 20:40:16+00:00,IL,-0.1875,0.5,novel coronavirus covid getting lots questions about this lets chat little history https eqya ky31,u218,0
2020-03-05 20:40:17+00:00,MI,0.1,0.2,theovon does anyone actually know someone with corona virus like real person animal else,u219,0
2020-03-05 20:40:18+00:00,AL,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u220,0
2020-03-05 20:40:20+00:00,CA,0.0,0.0,stayfrea alert corona virus spread through money have money home some gloves,u221,0
2020-03-05 20:40:20+00:00,LA,0.0,0.0,listen miss corona virus life then stop playin,u222,0
2020-03-05 20:40:20+00:00,OK,-0.05,0.15,thomaskaine strange trump republicans response coronavirus makes wonder they want spread throughout,u223,0
2020-03-05 20:40:20+00:00,TX,-0.0625,0.3,enough with corona virus its just inflated demrats propaganda,u224,0
2020-03-05 20:40:21+00:00,NC,-0.05,0.15,thomaskaine strange trump republicans response coronavirus makes wonder they want spread throughout,u225,0
